IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30
HG00242	0.13038020216078403	0.011347127380833074	0.0004931164960326168	0.038093784796321	0.06737839574457864	-0.09275700933161518	0.008690886298328102	0.06191455042920033	0.058637008351263405	-0.009292328960616327	-0.02023687544688729	0.021793346468990185	0.04480907254872421	-0.02318032791525064	0.008366056468081551	0.0005807668598786151	0.00732575839466365	-0.06649178766726953	0.03167172693750164	0.09738495514508272	0.006969890258828963	0.0014534790936072516	-0.007987896246679416	0.036941751374764124	0.028137825453139996	0.005378221190527929	-0.002383790025084334	0.006801104837021135	-0.0578198946263577	-0.008058164331178303
HG00243	0.07158135048944361	0.05673536287766217	-0.012794892803638349	-0.08674646726454685	0.10992751509883084	-0.045879181680623576	-0.04176071533255829	0.05542315880242276	-0.039154466718237815	0.07471847018810936	-0.024412073824998833	-0.02582933154555902	-0.035121846899432485	-0.03170458620981617	-0.019834171114466503	0.032544185209452646	-0.061131749288961645	0.038139032919791524	-0.027826308502269904	0.030725223556892632	0.012374581693305065	-0.06008332318347831	0.026865041179782247	-0.03867981851073478	0.10453189776630464	0.012730015387623242	0.017621141861944134	-0.03801455871823173	-0.027169606109299187	0.03482208345319744
HG00244	0.00371555276722973	0.03657000755323595	0.07082779190871494	-0.0379621175569025	-0.046627025965881065	-0.0010772733797716728	0.041242907987587875	-0.09680796145110057	-0.020909040689622894	0.02088411262171452	-0.04635732397807253	-0.06230765734324397	-0.0052968868943963805	-0.01544917194530515	0.04721880978451731	-0.05094210048378784	-0.007741589948223185	0.002421020695565564	0.03836126223006842	0.06332192893650149	0.036245978555746024	-0.03209877017174409	-0.017978935987148163	-0.023901381530486994	0.08712002858050918	-0.07324022620612654	-0.03093371761061752	0.010392322254236001	0.03758934313841058	0.08043632997220482
HG00245	0.06890772810471485	0.014492379695159248	-0.027212147491248877	-0.08597279072360604	0.039167568841862434	0.09764437331458886	0.04248085146963365	-0.07812654937027012	-0.01737264120627994	0.08073458492303098	0.022156363561329717	0.059275348926407255	0.054173054397465885	0.05317629387937637	-0.014266427240271098	-0.0008243373959688246	-0.048487862825300085	0.023439651966186324	-0.017346895095992562	0.03023297504250365	0.05769434632293844	-0.05468139390787086	0.012186777819655919	0.04415898733827374	-0.017317512407559233	-0.008718583515278008	-0.05271137691079034	0.030459532306668535	0.009107432227624026	-0.0074325902685931
HG00246	-0.015853734682980215	-0.04088133354449871	0.004987600556574687	-0.010759509971226166	-0.05862024320136442	-0.06489240125770682	-0.014538449640453506	-0.024920255647068415	0.16078788159958732	0.19435873575756213	-0.03522470278703797	-0.1379060023197763	0.05177895301613561	0.07431579835605866	0.11267971047959038	-0.010100780692719144	-0.07444090476823674	0.06842260990517078	0.09237183505789744	0.025444529988110216	0.007909163834702764	0.185281799225108	-0.11200562174316891	0.01030062308806455	0.14621127424047559	-0.07877027086624719	-0.049911513045757014	-0.07359450992428151	-0.04402013862154757	0.10506107607063861
HG00247	-0.004313607658761463	-0.01504737024937562	0.06562469688185568	-0.019412944737246796	0.03192720056553139	-0.031253875503638576	0.014547858495168516	-0.03885335688001754	-0.009170919488691556	-0.027174818095449596	0.034762683025472835	-0.02690921407607067	0.045218406710178634	-0.021663001071926622	-0.01743132716663496	-0.03858539240763951	0.011308362435627975	0.04062282925936688	0.035089305771669146	0.04690216607707482	0.015019893558882424	-0.05508574165847102	0.0008662925306733536	0.06348902560598907	0.05348320358859064	-0.07682453128188094	-0.0030273279516669915	-0.03782869553787717	0.024243788380744515	0.030552943488011523
HG00249	-0.019159388760005745	0.03872435831849926	0.002466056542646912	0.033976217016637694	0.07941370695551268	-0.0867288528961083	0.026309541814349278	0.044658531910673045	0.014889650632105924	-0.042933633955403644	-0.03684975540990467	0.038406757956934	0.06317270765546716	-0.007616422115068961	-0.047909266601071636	-0.012986184099176774	0.03279542223754162	0.06534521428577156	0.02886199020466114	0.043404184095880594	0.10363015988590485	0.0026133253921401915	-0.04715010324555452	0.05043807050473319	0.03453242771801145	-0.07071010590668725	-0.07383528134257739	-0.043595651909367504	0.09230443725461689	0.025061871038950346
HG00250	0.03270622396438678	-0.050285332592904214	-0.037260105427197494	-0.06556334309633641	0.09121032734198901	-0.009537986186147368	0.0346313050887277	0.011324794262705188	0.07703249041978016	0.009829997270449572	-0.010416514448385237	0.02717851646298385	0.08063717012337752	0.007907505035547322	0.020956323124372702	0.041400369627307004	-0.03296739513197298	0.011493520723735984	0.013624818938251626	0.05716363818486072	0.05729166967589014	-0.06298799359134954	-0.06389693945699738	0.006028623869939267	0.060398688626840065	-0.005242054949343983	-0.019300882340709327	-0.029532171634849405	-0.013969851766072579	0.0446118081775445
HG00251	-0.0574713011397522	0.054706089018883595	0.06648654128965877	0.006433257767353582	0.018035116283685242	-0.10578980796176599	0.07060176688123822	-0.06277611149299711	0.04506043932838071	0.009940451982010939	-0.06973545340360812	0.044571525006863295	-0.019776521572992162	0.046199763458361964	-0.017812819270354417	-0.07294732931275075	0.061941524025828594	-0.08744425718580331	0.02929033252086957	0.11209120976216841	0.025712768080608336	-0.028323552263169436	0.004524567596204999	-0.004560051375936035	0.04698631819329291	0.01041605597222568	0.015253601826154732	-0.06956541189785827	-0.018802829935700496	0.03670547113224098
HG00252	0.0018369997775881776	-0.10045599650087544	0.013167231939339155	-0.0443364613901882	0.025115382915956826	-0.06702894285273438	0.011683366665212172	0.052229742893128005	0.07678934817786481	-0.04725884641998462	0.009431604754549032	-0.034866893259240965	-0.026277653710903702	0.0428710426571872	-0.07172854875450206	-0.060380940567452586	-0.009335855061713909	-0.009630732692199225	-0.028746016808290364	0.08901539494644801	0.09585668650087908	-0.02263478208508377	-0.04329808664230894	0.011746664411204404	-0.017893110719035862	0.053243117874183864	0.006839627746386585	-0.0285083782243957	-0.061206089708168536	0.0024500635078690304
HG00253	0.002123947877793066	0.1128025487495656	0.04002678344852719	0.03208502020425657	0.05723915947112451	-0.07366781044024129	0.007518402311417457	0.05182716409653789	0.034073980318256536	0.059232671943853066	0.008676014821605802	0.05180244198268816	0.0383501425859559	0.03858809793600771	0.021268934373972054	0.037396155153461993	0.039523351120330986	-0.11684767783944505	0.08475334889426386	-0.021095604828523972	0.016678741261045082	0.06024758937413286	0.015787638298885884	0.07012439658038538	0.0745294416822707	0.0011055525300568492	-0.05105573553142477	0.02253806735425633	0.0582808236792423	0.0163937893491003
HG00255	0.04485677040617174	-0.03583298245480192	-0.04334946712505269	0.022511849370553928	-0.043368494984856516	-0.0020313628244467506	0.02771692578632502	-0.07692670418973335	-0.05287996850623389	-0.06569629868384004	0.04568053781761762	0.0015398135993563635	0.05173088796444912	0.005301066022183561	-0.12527519746334317	0.05219641210134562	-0.030542336977121887	0.037791404840822516	0.06036377599545634	0.03610015902761841	0.030375006998811627	0.046655233065704925	-0.06659324552381073	-0.022595639749786185	-0.007215295422204542	0.015147023825473269	0.035438842840340073	0.013695533522120221	0.05771709340090879	-0.009146698565273295
HG00256	-0.040192670878214626	0.039937018368638055	0.010394160641807535	0.01954077251325188	0.003533865547589381	0.020294599475498738	0.007719443232934655	-0.1166513628645688	-0.002435982688270648	0.00668157793982274	0.05812133790226732	0.030159871252115073	-0.018038856924440804	-0.008225793906760714	-0.04648212534745912	0.04803325035476205	0.018237539427753656	-0.005415845131591644	0.05402169684634117	0.008451560773104941	0.055648831179168294	-0.02912669790757496	-0.030953478788672044	-0.0008331516193183144	0.017358376265840785	-0.005602585178906929	0.04937520258048016	0.001227525106559631	-0.01228302357274269	-0.011566046739507826
HG00257	0.014209317626708618	0.02984797882284216	-0.03331600190089078	-0.058800010148660056	0.030853676906151484	0.021432181855076338	-0.04113067297058078	-0.06969920100881015	0.04730861087708317	0.10790288096079993	0.038468587943289424	-0.049050008257799246	0.017403428793163308	-0.0594641074926299	0.0040310610308115094	0.022381870640033562	-0.0761427479366231	0.07147071573465663	-0.018874967923379095	-0.01922498708822746	0.01665773274207484	-0.07206238635415335	0.05287183973870644	-0.020068187375162114	-0.04477217083971481	0.01615224505680058	0.04410098543998456	-0.006678612293510938	-0.014467269328782893	-0.02525167544605966
HG00258	-0.03678854399968698	-0.02267326619218481	0.009336628513381622	-0.008899892026152994	-0.056401345429594685	0.08410461035846375	-0.035323112634140716	0.016941876940229972	0.06381418233346743	0.016043098644376474	0.04510947849128221	0.0423963487070923	0.05870780879622623	0.031405068499157494	-0.041469451200386025	0.06528679173560266	-0.011077703178877647	-0.08067307622585021	0.07324562575224158	0.14643905673242902	-0.04222513212188251	0.049688319601244	0.026378146641962294	0.09371142755733843	-0.06775956437680532	-0.00670434732294525	0.055787710700841646	0.04599318022975492	-0.09977039571952837	0.014871696140522188
HG00259	0.022509412994774075	0.01943134579763984	0.0610657178166731	-0.023343958955706578	0.018648758623449255	0.06524826600277052	0.065865166192982	-0.12060289682902789	-0.03353377982640043	0.0019284431285174	0.036489093138700926	0.015398009384962707	-0.010327312595069643	0.027234993542344623	0.05174991320949594	0.006983818112070147	0.01800683896314279	-0.013497540554858587	0.023753973053217373	0.037708679644324	0.06176347843621606	-0.07409878406992583	0.030048838619067944	0.027514239577457113	0.0440741933488618	-0.01384534538903449	-0.03542023554681684	0.02417312516225277	-0.01141589982541086	0.01389785851588721
HG00260	0.07316693371570278	0.014642933415236349	-0.14389307863898734	0.02999989350129381	0.007531542705886799	0.0327291047201854	0.0027100929058420965	-0.05321369564229561	-0.04387934891070356	0.009758951605286904	0.01594412686562333	-0.037152516383948446	-0.024397855586341863	-0.002420699509187087	-0.012729009303512343	-0.00021689974790692384	0.03605709186366326	-0.0676887864391505	-0.02093134927779074	0.027082463974874602	0.009924521532257027	0.01226806223357672	0.026171218543683712	-0.0083306612641051	-0.008044966323628867	-0.05845495724650235	-0.047416685652293726	0.07039929609237168	0.05411379002230947	0.010314068877146539
HG00261	-0.016410839584451657	-0.024192384679590125	-0.028811639356654224	-0.02872679177669908	0.057895826816010236	-0.01176599530957777	-0.0010786934844971667	-0.01820603320133078	-0.09081591750548329	0.046090502848902364	-0.026098655751769086	0.0006871626547949838	0.05813786475574184	-0.037621343546816094	0.011580462191564923	0.09899066834880366	0.013893637630006568	0.03016912558247248	-0.011614170141224758	0.04337164431202162	-0.034810507206595204	0.04793691378745523	0.0025775369033947983	0.07683186461410024	-0.005443092135239601	-0.009037060047714884	-0.004079343872895359	0.049546601933701584	-0.0720351194001122	0.040034503657140216
HG00262	0.0461987031834766	0.0233485535242413	-0.0011891846651323717	0.04674949357922164	0.05495561494104586	-0.022348251097345766	0.022209435812754367	-0.03758800229663538	-0.032042867316481594	0.03068981977427954	0.0638592195440395	0.06494122285635408	0.0018234253358590264	0.04657921334968751	0.005224452027586966	0.10277142392181894	0.0662220780699055	-0.027049414632147356	0.037920889286555376	0.05565856326881537	-0.07433528559237218	0.025783343920170263	-0.0032220009269273643	0.02434121122113392	-0.02495423810011138	-0.02989803481662211	0.059347314741243884	-0.03258866011483318	-0.038396233714942926	0.00869052271679004
HG00263	-0.05694700043729045	-0.007122252955939575	0.017195988918840527	-0.041492935228249296	-0.04384379580885406	0.08547375477025128	0.010688314865582464	-0.10288300910258256	-0.05505190361706506	-0.010937733253750703	-0.01877985897342455	-0.014497474755505838	0.046011209912438955	0.004061368473673636	0.020073035788147377	-0.003399325970102424	-0.01935381847763597	-0.005850883333278206	0.011555845506559716	0.017325595388120126	0.09449656768620032	-0.04317733763422992	-0.05145587734491546	0.0055253092342983584	0.028536896010882915	0.051095402198523085	-0.09933931172982752	0.05043667901946941	0.006547682606259665	-0.006838508993702154
HG00264	-0.06637378226773727	0.037079146469316544	0.026013442613414716	-0.025482371452724358	0.045965367287952065	-0.03525406981229481	0.01447184657650904	-0.01349270238723239	0.007532377903447855	0.05744255749395829	-0.024021782283813724	0.014143573213951738	0.07851409956464406	-0.01678231186596246	-0.05511628821509598	0.07356690391774293	0.042067079683814776	-0.021190908022108955	0.001975664338439971	0.11395101023051496	-0.014466467275380878	-0.00578312673641051	-0.01668345816491421	-0.03407712184903289	-0.016507743481504824	0.00983650045033807	-0.06199764984071508	-0.03917504478325437	-0.08078391517804025	0.034967148222660435
HG00265	-0.07979063626218597	0.05526744990519599	-0.11470311306405777	0.05297798690149173	0.010169465410421796	0.02041415577201244	0.020528275351518327	-0.03732597811207321	0.02359609760027297	0.0362703014193721	0.0013346036277713624	-0.030769775317057255	-0.00852524132993949	0.021022597243114484	-0.10896561360544402	0.013964209725627754	0.013259316535613888	-0.07961278016999071	-0.03168303531031551	0.006549294618302649	-0.018602066784926357	-4.802360116870283e-06	0.030795705365690602	0.048193816595102926	0.059030283218244065	0.010422359660543262	-0.011929480367287453	0.05778860699483931	-0.0666068124791289	0.060741848486509153
HG00266	-0.14451856969981444	0.05837699631466023	-0.09801240580264456	0.02140849448461453	-0.05326712514003298	0.024490853370708485	-0.08782059609028013	0.021722298510956774	-0.029642016939886877	-0.007980513292095473	-0.041623962097683424	0.012783665829752149	0.04320167756181725	-0.018125320302037472	-0.09101196790442954	0.020042851438041173	0.081148767591436	-0.15291575898568194	-0.03444234613511756	-0.03961137385738353	-0.035884329594208716	-0.12033163766898113	0.09559502237176437	-0.004546593550955183	-0.020068815956802835	0.16076878897925834	-0.07537010521995191	0.08199752451304873	-0.13472212514776852	0.06631877589090479
HG00267	0.023798829804487907	0.0401721915423485	0.05272909935478293	-0.06703505535884238	-0.0465300400956018	-0.058829108218667325	-0.11086551488194388	-0.011177825486219409	-0.019355006339132882	0.04698238946587566	-0.014985391731130168	0.07081506291068633	0.028095177382114603	-0.04839253829037639	0.022290228086114215	-0.02231680240183118	0.02706529260107936	-0.005037275516594361	-0.023159844021192286	0.07450911678270015	-0.006085070091146883	0.030656510015502476	0.01995403781685826	-0.07851054298465339	-0.07072839415143571	0.08194023947714522	0.01172944446378248	-0.01993132608867961	-0.003445384857250287	-0.019919231375943734
HG00268	0.02213055278244749	0.04996414023478471	-0.0391310434790408	0.022284124841206926	-0.05989988043816443	-0.018223244194979664	-0.020712425825398537	0.013951438959625653	-0.05562993660999126	-0.04391321850552377	0.04321170628660966	3.341977811333938e-05	0.007164003617775486	-0.022958603836302577	0.062117747661778605	0.000810052526011564	0.03844768358925859	0.016177777634022165	0.024058985860456676	-0.014521331366937708	-0.04208417985598015	-0.0236647129478822	-0.021333428003114965	-0.011260627241664864	0.013297940816316528	-0.027805607230288736	0.018544703478048773	0.05123576986857198	-0.007742596410233492	0.03484176052537692
HG00269	-0.029468431945750738	0.10626497791360318	0.029834766324679633	0.06201654622993168	-0.017986135658424912	-0.07484343689689174	-0.04134075347944229	-0.0009537568132839952	0.04955532358620513	-0.05444227910885497	0.006978594866994783	0.10652056958721763	0.012837845718506815	-0.010070147880635412	0.09720236252300146	-0.02135582980150871	0.05288838505246106	-0.02128044939047145	0.016805727752382718	0.009955194487346825	0.04709312716442119	-0.038013967765898646	0.025008974839562825	0.03131489323315777	-0.08267031633246659	0.06742879828769355	0.03679355302455247	0.019522146191121508	-0.009484008230811084	-0.01399608449403678
HG00271	0.007473233392186927	-0.03742666904586317	0.015973096586794012	0.0532526269275122	-0.06075240996359319	-0.09970443854176234	-0.05972478435687899	-0.06965454764891445	0.0316830912018366	0.018978656401221206	0.01790452400592664	0.011431960200424933	0.007379911545592389	0.0446314412017155	-0.02842070489603066	0.006784357766318649	0.029992618157344227	0.015982191314913585	-0.0105688234047837	-0.03106276791200488	-0.0016177150313063078	-0.05360820666818166	0.053880824179795304	-0.052915629999196724	-0.022300459389227766	-0.01316152149839942	0.06245689883438591	0.005813592261457294	-0.04158373950599241	-0.01694408673200615
HG00272	-0.0027903611572977637	-0.039771123268086066	-0.013349222197345592	-0.017844771065866898	-0.09763538545286814	-0.046596092645177625	-0.0999401334238975	0.009290249241081407	0.023963515699089194	0.03461740044760358	0.03972949022073268	-0.0018690151411646853	0.043661627257405716	-0.006334687994868612	0.06688721816890154	-0.051781547906933824	0.01484501342829282	-0.026545401300906876	0.031821511112317465	-0.018298471546811933	0.012932988861250244	0.011226355503940941	0.008665464551175336	0.015207148513478284	-0.027194999834580423	-0.007030623553701624	0.05869523560076373	0.021599316093873035	-0.039542353980753384	-0.039176145713263055
HG00273	-0.00832722173931376	0.0659207888372054	0.023019856513736697	0.053875536705395875	-0.040567867464437114	-0.06961858877400628	-0.11465286847821153	0.003454062187651046	0.10041158794783221	-0.03132814368883045	-0.030872183142515212	0.06635922239395417	0.009984154659826276	-0.13278831622433263	-0.0049603106103850644	0.01799219547207547	-0.033722959240911676	0.03311273586449565	-0.06581683360062772	0.017731007512238234	-0.015419621568744855	-0.021979179220763267	0.004856126244856408	-0.014165513492426125	-0.021890339711223394	0.04489883359387715	-0.05179207695685274	0.03160505994337385	0.033226686629010786	0.04427888859176785
HG00274	-0.0682583668547368	0.028662033338441348	0.04355375096216189	-0.021545375417079897	-0.09002823794814697	-0.02481760826938062	-0.07637720547662623	-0.0415254671078556	0.009189498151714864	0.05598629281034591	-0.013364602603047808	0.004990604551580164	0.0258983906329679	-0.03519564012643875	0.037865737572668805	-0.0191418782632489	0.01858578593290749	-0.013638517074805998	0.0006640860898295321	-0.10273568598808694	0.06774652131631909	0.03836160402883437	-0.04314580497321004	-0.04556691309485355	-0.0014919693433023068	0.06443930414125953	-0.05882552911393558	0.023224846981170864	-0.032012148643353756	0.024885853854257987
HG00275	0.051934193809990994	0.009816371870448292	0.02077264996603544	-0.09417253407437995	-0.011677736872093903	-0.001401312607443304	-0.017397349526916312	-0.01680610603919736	-0.0714887196176403	-0.022197450200250973	-0.02402202716395149	0.03926742500678963	-0.08065890688840399	-0.03164904203245281	-0.03559074696576265	0.0016196714819231778	0.0058421127763288215	0.07748271801334668	-0.10102473234477999	-0.014228105380169722	0.009103951558391308	-0.023762405249977955	-0.008005106361034114	0.006182949724135314	-0.01636314669612184	0.04770025874917537	-0.09780931523427125	0.1005208564438951	-0.06370348398292414	0.0361168609508758
HG00276	0.027739606639289895	0.014915760846923204	0.00413270927419551	0.04753967467940757	-0.06575489353546861	-0.06344994394444925	-0.10100893354123387	-0.03404678776176368	-0.004233870218143728	0.009364722413719247	0.07211833595974804	0.007575521226460873	-0.0694129184794904	-0.05397691498792784	-0.003828943890020731	0.11296581168537285	0.04929941696098381	0.029219866735437337	0.010721206633714118	-0.03540104579384335	-0.02320202881030614	0.004708107970252302	-0.008842919009964315	-0.00035088603080119136	-0.008432016987994085	-0.01984427210339844	0.018908061727435463	0.03404814350321861	0.009609250104605439	0.023664883481685627
HG00277	0.0918706530699374	0.02562342498071961	-0.030702036228109464	0.02261644688358378	0.06384164547083922	-0.04455885383562186	0.013175322565071257	0.020604790572663303	0.03203015069300556	-0.05307518241017527	-0.11591545658560197	0.0032274995225290344	-0.010619924877261022	-0.022621942650970624	-0.003962182796281465	0.021693577958812375	-0.06860979081882765	-0.004463709867885086	-0.07075666338829238	0.03208713767414759	0.023523778310562717	-0.013084932884257508	0.021662231055725782	0.01800911575662467	0.017855096260355637	0.025527196173848438	-0.0005162558500276752	0.04726371425854585	-0.12680162447786764	-0.028099055242896978
HG00278	-0.08115704847590803	0.04650871127364708	-0.1321410951245999	-0.0043068987594961075	-0.06197000778921033	-0.0652479375654318	-0.11740877390927347	0.07002415588187201	0.1040947550624593	-0.0167378696115345	0.005762112647888892	0.029531487967718883	-0.050485587214679724	0.010021402900926657	0.030278622951472337	-0.004177965135604723	0.032563570169184874	-0.025544469942863773	-0.06774482427196388	-0.012615452016260265	-0.02690497685936863	-0.012075073380602855	0.0767746380934216	-0.02422674134423731	-0.07259734866706234	0.03250159884610671	-0.014794123247938567	-0.0010329770075610959	-0.030528992945155715	0.09267054614624773
HG00280	-0.004496507494943878	-0.029675618904756004	-0.04931810167247556	-0.06375722984862438	-0.06933381306481877	0.00778827290238106	0.011502935770577108	-0.01637456026779708	-0.004669435226149401	-0.07862896134581396	0.026032348819277042	0.06853066903979231	0.02348020479311874	-0.06384352281462732	0.05323672054439525	-0.05046491250846362	-0.01303324345244842	-0.04363430915460256	0.023356215054442245	-0.03012591490510761	-0.02397241237790346	0.007565419025705128	0.06136457087296071	-0.05633034167649856	-0.017971951705581437	-0.057104937282082546	0.0949250289207613	-0.0012698762927919934	-0.04521402151509636	-0.024618087269129396
HG00281	-0.016637031421771926	-0.04385726215166064	0.008989439426226148	-0.0550335387383769	-0.046705700595374405	-0.03877207404644896	-0.054513555701283134	0.042397527522117236	0.04901093595226644	-0.057343558836579066	0.06315884461079853	0.034779334483387464	-0.08658802489407183	0.10059944872388685	0.014007265090400059	0.0007812569374144603	0.02986399570658564	0.06378902337419147	-0.01307265193399035	0.0025648502284966127	-0.019108839520190973	-0.03328742148705546	0.020895719048999492	0.052862662515256086	-0.04699022205877111	-0.04719206460028776	0.044752899746692845	-0.022027021010802724	-0.03736376412291926	-0.018659297000181266
HG00282	-0.0900345613971818	0.012891152721667543	0.017978597904280615	0.048744755189978055	-0.019463170578967244	-0.09535118550765156	-0.053013445948517424	-0.04612672057906888	0.01085495959872713	-0.04421400576020497	0.01503063549680113	0.03342893383076884	0.0026990641083351327	-0.021133050267564922	-0.01971715723726881	-0.04009397659441619	0.03529365862930315	0.03268445336235081	0.01045567880441966	-0.024855226832705954	0.003571983207780633	-0.05044163092672429	0.04022901782521189	0.012455670534344371	0.0072181008184273275	-0.025236771920139043	0.02562851588857818	0.020609919351622874	-0.0009619056568084686	-0.010465671585739486
HG00284	0.002640549725086921	-0.013739182461394332	0.024514284567944678	-0.05096751149852324	-0.0899420605413468	-0.035046054875969394	-0.10450337127099628	0.002142064563464817	0.08936328521864713	-0.015202275095278286	0.0669346412455714	0.06962031170279707	-0.06461351459305319	-0.013851599781820618	-0.011909274356016429	0.02275303246410628	0.002785661241673072	0.0027303571623322454	-0.017111597708504695	-0.0561715751377548	0.020481460807139633	0.05027504049939746	-0.04958114466679173	-0.04119071474176828	0.01925566720031628	-0.004363804602731187	-0.06579986522922066	0.047048416104241986	-0.00986330446429301	0.026810147887121324
HG00285	0.08479141038927311	0.012653132222004882	-0.020594474176976702	9.511116835011712e-05	-0.02983229810539245	-0.009491537979396584	0.03687698087482632	-0.034401107884563686	-0.013397867763480774	-0.08038669661503042	-0.01308176614370432	0.13073537495774273	-0.0033482606946547856	-0.07913122745331909	0.0582629964554733	0.019756526541865996	0.0812802330505993	0.020980971694494654	-0.01115702318887659	-0.055991086305223106	-0.027589001441582134	-0.004154970951572571	0.04855920407147158	0.05315426881679167	-0.09303442858541472	0.03383412422740148	0.02972445966277397	0.0617527051210169	0.05241757248171141	-0.012357418871612697
HG00306	-0.0013640098296765256	-0.04780312468331806	-0.19107166274631604	-0.0201104252849369	-0.04871433309575654	0.010734222590631904	0.05894086420683653	0.004975084897544682	0.02659695555023821	-0.023104045650465945	0.007591296134823222	-0.06226955025034959	0.07384579619260186	0.07443283735427898	0.10768640318820329	-0.14052093835550375	0.0782837640043677	-0.017959483740483066	0.023200395228269336	-0.04464462389431827	-0.07642521090690235	-0.009501940592895346	0.16455820634125862	0.0495942812732719	-0.09593366617952773	0.0117564419530466	-0.00918724727103478	-0.08553044949764771	-0.013585319361005505	0.06877561039367816
HG00309	-0.0011139329034516652	-0.056319096943868704	0.004917460790737117	-0.07801462357980135	0.020787540723646705	-0.038817447638782095	0.043179086315824435	-0.04650981275318147	-0.025544267756198193	-0.02523350378805958	-0.02533677129919994	0.0068788337067777474	0.007410289930068366	0.008136854806296607	0.05509324597622881	0.030213721136056432	0.01772576435284467	-0.022263595768995708	0.03314876711759677	0.015985873042496344	0.06422544320554473	0.10728824330789245	-0.0719198715349951	-0.003461619299437531	-0.003614290725304373	0.04788624552755227	-0.06265294160065786	-0.006832463233230997	0.004106013059401989	-0.028608929842406917
HG00310	0.010768294871969853	-0.006873786207948847	0.05282059871284764	-0.026765918983000014	-0.039824303173386214	-0.016824482231041812	-0.1261455310448081	0.009593399912557815	-0.04526818351844654	0.054916535922506685	0.015775512681239952	-0.011992998681942438	-0.02814376126615243	0.033633348087175226	0.025330195727109293	-0.026716126499158627	-0.05935390955277446	0.04829520474994286	-0.03875658508513032	0.06767157892370487	-0.06313840260379763	-0.048061432303526226	0.06952107607620128	0.0007768890492898936	-0.007341493304690257	-0.021300890624887412	-0.04704674927392987	-0.031565717913061946	-0.007371063277454688	-0.03924303349394047
HG00311	-0.036942440403326685	0.05414820968610047	0.03821808278619352	-0.07776202494482488	-0.011730145218030539	-0.00567485379517157	0.022977943395459645	-0.011614311718381393	-0.06596198393809315	0.0363814739369307	-0.04363979824111608	0.0287850052434284	0.003998474977483275	0.02541027371008238	0.01928513084636529	-0.02425847399771506	-0.007182447905528827	0.03376773848309287	-0.021997020595512527	0.032280998735365114	0.020366319419388355	0.04218179066493374	-0.023618819662022228	-0.007621627691740054	-0.006999284250677141	0.027978250151024363	-0.039883084291355515	-0.004468586450288924	-0.00925227993700831	0.005036301152437437
HG00312	-0.0455151150522063	-0.0018684768477778338	0.05705337712031714	-0.04878735692346577	-0.0242156523616739	-0.04449541369857903	-0.03506316953520366	0.018908961709921394	-0.04284633685020682	0.0059707219767083045	-0.009613679029179395	0.029906375195290734	0.010493068659845006	0.04814920176437496	0.0227887174875452	0.06643736934366351	0.04876567297529706	-0.12179122816739828	0.01129279405765633	0.04140064175150836	-0.0015433126481717721	-0.023092187125168064	0.004473956295999478	-0.10662448032544587	-0.051388935060476204	0.03588817504219553	-0.024519185805707177	-0.05809869571931368	-0.05266562480053304	-0.041417245552255726
HG00313	0.08382519154619734	-0.0016353575660675395	-0.019282873269067084	0.01923697656175417	0.028824913194118236	-0.08289059004169615	0.01040717912409746	-0.029142263779376905	-0.016188962600030905	-0.027859884590971353	-0.01371337702443033	0.05134103905885373	0.033863332711562756	-0.03196821401131125	0.06847576486137778	0.008907003734399125	0.08554477405186786	0.10164959085922914	0.0648372046170163	0.0486713903399105	0.002842220315658561	0.11228052288323075	-0.08327976888565547	0.06892123088690805	0.00813866522772574	-0.009790711891248853	0.007676164837972049	-0.030488628378991283	-0.023626035159644024	0.03013805556847051
HG00315	-0.03819664010977844	0.031382238459606845	0.015584804824940238	0.018609579774978	-0.05999878201064017	-0.0316414964282623	0.012679290964710785	-0.07243230530600082	-0.04493369722943497	0.006083998013466509	-0.003988208881161656	0.0667237943895019	-0.019707993275499335	0.059210572542297835	0.006703246335338458	-0.007939814680868981	0.04683355892584632	0.0026465407028768355	0.029925111091283672	-0.10231631661406583	0.06685214935533013	0.10352100466435248	-0.062336332752314816	0.015125227001061926	0.034514855504999074	0.017542121147746254	0.01288667290719787	0.0006537921087966716	-0.008422228082016148	0.036539448388817126
HG00319	0.008473853671595743	0.06136481294314187	0.027817353664565236	-0.0660644473680567	-0.07010038136678527	0.014443045253699877	0.044699697711571174	0.010638450154252263	-0.07279113565877801	0.07767320716504071	0.014180191861485354	0.03807107283637768	0.00671873798486149	0.017177816688961414	-0.01011512709320937	-0.06178365125015569	0.024371448303629514	-0.023301726489528954	0.03044642451606136	0.01209983631285948	-0.012363974700051086	0.004461040009104262	0.020830040194684853	0.017006693128214102	-0.03497271393793007	0.03002676814293655	-0.017487161855809678	-0.015465578630051926	-0.004789680993594482	-0.058801511692852935
